time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
17.05,0.12247770892165144,-0.029927718561406504,0.1904015351675702,1.061509115765709,5.220315649639684,8.795066604466726
17.06,0.12107675598585808,-0.02939810817395616,0.18989601170082834,1.0795378150931547,5.2340670785252135,8.786476026533464
17.07,0.1196677016514855,-0.028870439646984526,0.1893859149656597,1.09747142575702,5.2473639167008805,8.77800828586063
17.080000000000002,0.1182506370372955,-0.02834472664433499,0.18887127601531326,1.1153076865003513,5.260206107081461,8.769665903809098
17.09,0.11682565383888537,-0.027820982180006525,0.18835212612329666,1.1330443510801715,5.272593635772809,8.761451360530225
17.1,0.11539284432283743,-0.02729921861951036,0.18782849677724298,1.150679188658999,5.284526531542588,8.753367094270722
17.11,0.11395230132082801,-0.026779447681379957,0.18730041967281974,1.1682099841923397,5.296004865287271,8.745415500693571
17.12,0.11250411822368853,-0.026261680438828032,0.18676792670767964,1.1856345388122254,5.307028749495803,8.737598932214867
17.13,0.1110483889754299,-0.025745927321552703,0.1862310499754583,1.2029506702065946,5.317598337710198,8.72991969735688
17.14,0.10958520806721908,-0.025232198117689397,0.18568982175981558,1.220156212994579,5.32771382398353,8.722380060117343
17.150000000000002,0.10811467053131898,-0.02472050197591011,0.18514427452852744,1.2372490190975025,5.337375442335588,8.714982239355196
17.16,0.10663687193498408,-0.024210847407664028,0.18459444092762542,1.254226958105657,5.346583466206582,8.707728408192756
17.17,0.10515190837431503,-0.02370324228956211,0.1840403537755864,1.2710879176407341,5.355338207909258,8.700620693434521
17.18,0.10365987646807642,-0.02319769386590409,0.18348204605757645,1.2878298037138054,5.363640018079728,8.69366117500266
17.19,0.10216087335146812,-0.022694208751341857,0.18291955091974432,1.3044505410789533,5.371489285127424,8.686851885389212
17.2,0.10065499666986732,-0.022192792933684716,0.1823529016635743,1.3209480735822803,5.3788864346844445,8.680194809125243
17.21,0.099142344572518,-0.02169345177683822,0.18178213174028873,1.3373203645064722,5.385831929054704,8.673691882266775
17.22,0.09762301570619558,-0.021196190023881144,0.1812072747453132,1.3535653969106507,5.392326266663144,8.667344991897808
17.23,0.09609710920882276,-0.020701011800272492,0.18062836441279465,1.3696811739656578,5.398369981505423,8.661155975650292
17.240000000000002,0.09456472470305455,-0.02020792061719366,0.18004543461018183,1.3856657192845643,5.403963642598342,8.655126621241244
17.25,0.09302596228982236,-0.019716919375019785,0.1794585193328635,1.4015170772484522,5.409107853431362,8.64925866602694
17.26,0.09148092254184169,-0.019228010366918062,0.17886765269886792,1.417233313327423,5.413803251419546,8.643553796574288
17.27,0.0899297064970864,-0.01874119528257645,0.1782728689436247,1.4328125143967005,5.418050507358215,8.638013648249391
17.28,0.08837241565222223,-0.018256475212054854,0.17767420241478743,1.448252789047914,5.421850324879636,8.63263980482332
17.29,0.08680915195601072,-0.017773850649761315,0.1770716875671219,1.4635522678954023,5.425203439912086,8.627433798095117
17.3,0.08524001780267218,-0.01729332149854905,0.17646535895745535,1.4787091038776061,5.428110620141533,8.622397107532034
17.31,0.0836651160252205,-0.01681488707393588,0.17585525123969342,1.4937214725533834,5.430572664476291,8.617531159927053
17.32,0.08208454988875624,-0.016338546108438365,0.17524139915989914,1.5085875723933815,5.432590402514915,8.61283732907358
17.330000000000002,0.08049842308373673,-0.015864296756026096,0.17462383755144095,1.5233056250662338,5.4341646940176025,8.608316935457475
17.34,0.0789068397192029,-0.015392136596689185,0.17400260133020473,1.5378738757197097,5.43529642838145,8.603971245966223
17.35,0.07730990431597691,-0.014922062641117631,0.1733777254898724,1.5522905932567386,5.435986524119788,8.59980147361538
17.36,0.07570772179983488,-0.014454071335494395,0.1727492450972712,1.5665540706061878,5.436235928345852,8.595808777292167
17.37,0.07410039749463392,-0.01398815856639507,0.17211719528778485,1.5806626249885263,5.436045616261141,8.591994261516236
17.38,0.07248803711542295,-0.013524319665797854,0.17148161126083922,1.594614598176185,5.435416590648628,8.588358976217586
17.39,0.07087074676151169,-0.013062549416195474,0.17084252827545016,1.608408356748738,5.434349881371133,8.584903916531523
17.400000000000002,0.0692486329095166,-0.012602842055814328,0.17019998164584432,1.6220422923427293,5.432846544875092,8.581630022610694
17.41,0.06762180240637382,-0.012145191283933682,0.16955400673714646,1.6355148218962456,5.430907663699982,8.578538179454128
17.42,0.0659903624623227,-0.011689590266303715,0.16890463896113508,1.6488243878881659,5.42853434599359,8.575629216753176
17.43,0.06435442064386458,-0.011236031640664113,0.16825191377206916,1.6619694585720213,5.42572772503342,8.572903908754387
17.44,0.06271408486668781,-0.010784507522356657,0.16759586666258142,1.6749485282045415,5.422488958754423,8.57036297413918
17.45,0.061069463388571305,-0.01033500951003262,0.16693653315964277,1.6877601172687764,5.418819229283268,8.568007075920265
17.46,0.05942066480225503,-0.009887528691451805,0.166273948820593,1.7004027726918562,5.414719742479376,8.565836821354797
17.47,0.05776779802829009,-0.009442055649373629,0.16560814922924397,1.7128750680572833,5.4101917274829106,8.56385276187407
